Gene_acc,Gene_id,NST1p1,NST1p2,NST1p3,NST1p4,NST1m1,NST1m2,NST1m3,NST1m4,Desc
4021,Tb927.9.12280,106290.0,105570.0,104960.0,98976.0,153400.0,192030.0,199630.0,195080.0,"hypothetical protein, conserved"
4022,Tb927.9.12290,52831.0,51345.0,63789.0,64493.0,95988.0,102730.0,109320.0,119950.0,Peroxin 19
4023,Tb927.9.12300,120220.0,127770.0,121210.0,119270.0,175540.0,168670.0,197560.0,183840.0,"replication factor C, subunit 3, putative"
4024,Tb927.9.12310,371010.0,441230.0,370730.0,368430.0,856490.0,976240.0,919170.0,923640.0,"hypothetical protein, conserved"
4025,Tb927.9.12320,1150400.0,1197800.0,1271100.0,1296900.0,2101500.0,2168400.0,2189700.0,2071800.0,"cystathione gamma lyase, putative"
4026,Tb927.9.12340,225980.0,242420.0,251530.0,259360.0,376670.0,382560.0,433520.0,377980.0,"hypothetical protein, conserved"
4027,Tb927.9.12360,300970.0,321620.0,314780.0,310160.0,493950.0,521020.0,563680.0,542720.0,"RNA-binding protein, putative"
4028,Tb927.9.12380,148390.0,150510.0,144170.0,162350.0,261740.0,292260.0,305860.0,273680.0,"Histidine phosphatase superfamily (branch 1), putative"
4029,Tb927.9.12450,172320.0,163750.0,169090.0,173310.0,249370.0,260810.0,270610.0,249600.0,"class I transcription factor A, subunit 2"
4030,Tb927.9.12510,3246200.0,3206100.0,3051100.0,3268600.0,5745000.0,5845500.0,6424900.0,5737600.0,"ATP-dependent DEAD/H RNA helicase, putative"
4031,Tb927.9.12630,13627000.0,13702000.0,11569000.0,12070000.0,26282000.0,26213000.0,26513000.0,27966000.0,"glycerol kinase, glycosomal"
4032,Tb927.9.12650,9225900.0,9463400.0,9063400.0,9261900.0,15264000.0,15940000.0,16565000.0,16121000.0,"ubiquitin-activating enzyme E1, putative"
4033,Tb927.9.12670,27254.0,29250.0,19090.0,24199.0,37077.0,41061.0,40962.0,37279.0,predicted zinc finger protein
4034,Tb927.9.12700,244540.0,235870.0,209270.0,211800.0,374860.0,367330.0,381390.0,388370.0,"phospholipase A1, putative"
4035,Tb927.9.12730,1243000.0,1213900.0,1226600.0,1204700.0,2022700.0,2135300.0,2181600.0,2031000.0,"chaperone protein DnaJ, putative"
4036,Tb927.9.12770,223760.0,266520.0,213020.0,245540.0,321640.0,328780.0,348640.0,410170.0,Kinetoplast polyadenylation factor 3
4037,Tb927.9.12780,7650.1,13917.0,11037.0,10273.0,15896.0,19773.0,16011.0,17788.0,"Leucine carboxyl methyltransferase/Cupin-like domain containing protein, putative"
4038,Tb927.9.12800,193450.0,208550.0,202460.0,201270.0,332880.0,339180.0,365480.0,344130.0,"hypothetical protein, conserved"
4039,Tb927.9.12820,5058.2,8175.5,8553.5,6443.3,9548.1,15857.0,13776.0,11574.0,"dynein light chain, putative"
4040,Tb927.9.12830,87705.0,92589.0,79040.0,95528.0,167510.0,148610.0,179630.0,167740.0,"hypothetical protein, conserved"
4041,Tb927.9.12870,190520.0,177930.0,210440.0,239100.0,297270.0,333690.0,358610.0,383620.0,"trafficking protein particle complex subunit 1, putative"
4042,Tb927.9.12880,330190.0,350170.0,352440.0,338780.0,570720.0,598430.0,632260.0,568630.0,"STE20-like serine/threonine-protein kinase 2, putative"
4043,Tb927.9.12890,546310.0,541710.0,593570.0,609360.0,920960.0,915290.0,913440.0,900460.0,"hypothetical protein, conserved"
4044,Tb927.9.12900,400990.0,407080.0,395860.0,383350.0,659190.0,686890.0,720250.0,686670.0,"RNA polymerase-associated protein LEO1, putative"
4045,Tb927.9.12980,101270.0,111180.0,106370.0,107200.0,160170.0,180430.0,199960.0,195180.0,"Alpha/beta hydrolase family, putative"
4046,Tb927.9.12990,578050.0,567030.0,526700.0,542140.0,922100.0,977500.0,992970.0,949010.0,"hypothetical protein, conserved"
4047,Tb927.9.13030,372940.0,365770.0,350060.0,361930.0,616670.0,640960.0,673500.0,623520.0,QA-SNARE protein putative
4048,Tb927.9.13050,219120.0,221020.0,215440.0,218870.0,340390.0,349980.0,374350.0,349620.0,"hypothetical protein, conserved"
4049,Tb927.9.13060,40079.0,33147.0,36891.0,35289.0,60405.0,54500.0,68060.0,52256.0,"btb/poz domain containing protein, putative"
4050,Tb927.9.13070,638090.0,364180.0,452160.0,455950.0,838970.0,695900.0,682280.0,927070.0,Heat shock factor binding 1 domain-containing protein
4051,Tb927.9.13100,416700.0,399070.0,386710.0,385540.0,631730.0,621060.0,702630.0,664060.0,"ankyrin repeat protein, putative"
4052,Tb927.9.13110,51505.0,55305.0,49490.0,50131.0,70163.0,73251.0,80850.0,78232.0,"hypothetical protein, conserved"
4053,Tb927.9.13140,49082.0,45580.0,47292.0,43175.0,66061.0,77009.0,79834.0,72473.0,"hypothetical protein, conserved"
4054,Tb927.9.13240,479450.0,496550.0,530260.0,524210.0,871250.0,888900.0,913930.0,929320.0,"hypothetical protein, conserved"
4055,Tb927.9.13250,12475.0,17763.0,19199.0,10774.0,18880.0,18784.0,21559.0,17272.0,"NADPH--cytochrome P450 reductase, putative"
4056,Tb927.9.13280,175960.0,179460.0,161380.0,178680.0,275790.0,294940.0,307710.0,282610.0,Double RNA binding domain protein 9
4057,Tb927.9.13320,1254700.0,1321800.0,1218600.0,1212100.0,2094700.0,2033000.0,2336900.0,2031100.0,"hypothetical protein, conserved"
4058,Tb927.9.13330,212100.0,213110.0,221960.0,244410.0,324750.0,345130.0,371610.0,371840.0,"hypothetical protein, conserved"
4059,Tb927.9.13350,80221.0,73817.0,65200.0,61178.0,108350.0,121190.0,127500.0,123570.0,"hypothetical protein, conserved"
4060,Tb927.9.13380,1980800.0,2038900.0,1987600.0,1846500.0,3311400.0,3509800.0,3706900.0,3325800.0,Autophagy-related protein 24
4061,Tb927.9.1340,541760.0,513710.0,529780.0,529220.0,863370.0,898760.0,961770.0,955800.0,Myosin-like protein 2
4062,Tb927.9.13430,442210.0,444440.0,440490.0,474010.0,689010.0,703870.0,748550.0,704200.0,"ubiquitin carboxyl-terminal hydrolase, putative"
4063,Tb927.9.13440,2369400.0,2449600.0,2411700.0,2407500.0,3941900.0,4150100.0,4270400.0,4001800.0,Flagellar Member 5
4064,Tb927.9.13490,528100.0,523530.0,548780.0,496800.0,810410.0,835440.0,910250.0,783500.0,"metallo-peptidase, Clan MG, Family M24"
4065,Tb927.9.1350,402090.0,409380.0,346580.0,399800.0,600680.0,598930.0,694590.0,647090.0,"hypothetical protein, conserved"
4066,Tb927.9.13520,390600.0,401130.0,409300.0,409860.0,626250.0,696030.0,745060.0,708760.0,Importin 1
4067,Tb927.9.13540,56111.0,57541.0,59373.0,50375.0,75319.0,82659.0,95855.0,96428.0,"hypothetical protein, conserved"
4068,Tb927.9.1360,26526.0,23003.0,26031.0,20951.0,36381.0,34051.0,43849.0,36933.0,"hypothetical protein, conserved"
4069,Tb927.9.13610,1095200.0,1121400.0,1191000.0,1185400.0,1884400.0,1938000.0,2002700.0,1879600.0,"helicase, putative"
4070,Tb927.9.13740,4585500.0,4214100.0,3985700.0,4225400.0,8057400.0,7237200.0,7834700.0,8348700.0,"ADP-ribosylation factor, putative"
4071,Tb927.9.13770,54607.0,57590.0,57762.0,61303.0,113320.0,103010.0,119190.0,107270.0,"proteasome complex subunit Rpn13 ubiquitin receptor, putative"
4072,Tb927.9.13920,21470000.0,20338000.0,19085000.0,18864000.0,36746000.0,36085000.0,37969000.0,37236000.0,kinetoplastid membrane protein 11-1
4073,Tb927.9.1380,462860.0,447930.0,427150.0,449530.0,764410.0,781070.0,856640.0,762540.0,"hypothetical protein, conserved"
4074,Tb927.9.13970,248990.0,216890.0,237420.0,239170.0,343180.0,402630.0,395010.0,380700.0,KKT-interacting protein 9
4075,Tb927.9.13990,3042300.0,3127400.0,2929200.0,2858400.0,4662100.0,4802100.0,5193700.0,5312900.0,"RNA-binding protein, putative"
4076,Tb927.9.14030,172410.0,161110.0,149120.0,175800.0,253180.0,264230.0,275180.0,282100.0,"hypothetical protein, conserved"
4077,Tb927.9.14070,174920.0,171850.0,177460.0,166490.0,284340.0,332530.0,355890.0,270870.0,"short-chain dehydrogenase, putative"
4078,Tb927.9.14080,50099.0,33736.0,22706.0,45778.0,68239.0,50915.0,56208.0,61859.0,"vesicle-associated membrane protein, putative"
4079,Tb927.9.1410,239500.0,266010.0,279870.0,207820.0,330770.0,434040.0,407930.0,360230.0,SUMO-interacting motif-containing protein
4080,Tb927.9.14100,68726.0,68676.0,60254.0,63684.0,124630.0,117740.0,141300.0,139750.0,"hypothetical protein, conserved"
4081,Tb927.9.14120,243920.0,250530.0,221870.0,239260.0,406090.0,461750.0,458300.0,443860.0,"NLI interacting factor-like phosphatase, putative"
4082,Tb927.9.14130,116790.0,130060.0,130520.0,119250.0,203390.0,189120.0,206810.0,193220.0,"hypothetical protein, conserved"
4083,Tb927.9.14180,24079.0,25135.0,28140.0,22967.0,39112.0,38060.0,40727.0,37954.0,"chaperone protein DnaJ, putative"
4084,Tb927.9.14220,199160.0,172360.0,172660.0,181600.0,316800.0,261610.0,328200.0,321780.0,"metacaspase 5, putative"
4085,Tb927.9.14230,18472.0,12028.0,19181.0,16515.0,22685.0,28292.0,37390.0,30191.0,"hypothetical protein, conserved"
4086,Tb927.9.14240,722810.0,759190.0,727970.0,784600.0,1167400.0,1236200.0,1319800.0,1321000.0,Nucleoporin NUP82
4087,Tb927.9.14260,26951.0,33242.0,37429.0,35775.0,43082.0,51205.0,49910.0,46330.0,"hypothetical protein, conserved"
4088,Tb927.9.14280,26051.0,26688.0,28543.0,30312.0,44203.0,38329.0,49214.0,39175.0,"hypothetical protein, conserved"
4089,Tb927.9.14290,83036.0,75459.0,71612.0,83495.0,138910.0,122340.0,138900.0,126710.0,Cytokinesis initiation factor 2
4090,Tb927.9.14410,58010.0,44964.0,53332.0,50281.0,91438.0,91641.0,93657.0,83508.0,"RNA 3-terminal phosphate cyclase, putative"
4091,Tb927.9.14430,1091800.0,1107200.0,1158600.0,1176600.0,1898400.0,1969500.0,2019000.0,1898500.0,Casein kinase II
4092,Tb927.9.14470,1477500.0,1577000.0,1450900.0,1535400.0,2432000.0,2507700.0,2635800.0,2479500.0,"ubiquitin carboxyl-terminal hydrolase, putative"
4093,Tb927.9.14480,96346.0,100510.0,109060.0,94230.0,152880.0,177700.0,175500.0,161840.0,"dynein-associated protein, putative"
4094,Tb927.9.15000,905030.0,907460.0,893660.0,893550.0,1241600.0,1397300.0,1480700.0,1364000.0,"proteasome complex subunit Rpn13 ubiquitin receptor, putative"
4095,Tb927.9.15010,42354.0,38847.0,45482.0,50369.0,61087.0,62950.0,79487.0,69221.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
4096,Tb927.9.15020,81663.0,82012.0,74832.0,88674.0,140020.0,137930.0,141240.0,138500.0,"hypothetical protein, conserved"
4097,Tb927.9.15040,63800.0,73120.0,65175.0,62741.0,94510.0,100790.0,95331.0,93682.0,"DTW domain containing protein, putative"
4098,Tb927.9.15050,1076400.0,1034200.0,976120.0,959550.0,1633900.0,1774500.0,1838800.0,1804700.0,nexin-dynein regulatory complex 4
4099,Tb927.9.15060,190100.0,183540.0,168250.0,185940.0,291950.0,321410.0,308150.0,307430.0,"rRNA processing protein, putative"
4100,Tb927.9.15070,2565800.0,2637300.0,2520700.0,2468600.0,3984200.0,4165200.0,4420300.0,4148500.0,"hypothetical protein, conserved"
4101,Tb927.9.15090,174060.0,181500.0,192780.0,172990.0,323710.0,312700.0,333150.0,332460.0,"cytosolic coat protein, putative"
4102,Tb927.9.1510,28136.0,27293.0,33084.0,25260.0,41412.0,46597.0,48462.0,39783.0,"D-ala D-ala ligase C-terminus/SET domain containing protein, putative"
4103,Tb927.9.15170,12552000.0,13283000.0,11700000.0,12130000.0,20487000.0,20798000.0,21001000.0,21334000.0,"60S ribosomal protein L5, putative"
4104,Tb927.9.15190,58025.0,54339.0,52480.0,63299.0,118040.0,113340.0,138350.0,110480.0,"ribosomal protein L15, putative"
4105,Tb927.9.1520,778020.0,770970.0,745630.0,743020.0,1485800.0,1509000.0,1496100.0,1476800.0,"hypothetical protein, conserved"
4106,Tb927.9.15240,192640.0,198820.0,202840.0,200030.0,333130.0,324490.0,360730.0,352750.0,"ATP11 protein, putative"
4107,Tb927.9.15260,298510.0,335250.0,303700.0,343630.0,518740.0,561680.0,553710.0,649070.0,"ubx domain containing protein, putative"
4108,Tb927.9.15290,388780.0,386450.0,387680.0,367810.0,688680.0,699850.0,711530.0,674750.0,"CHAT domain containing protein, putative"
4109,Tb927.9.15330,305050.0,282580.0,279310.0,258680.0,416990.0,416410.0,444700.0,432740.0,"U3 small nucleolar RNA-associated protein 6, putative"
4110,Tb927.9.15360,4443100.0,4670500.0,3977300.0,3744900.0,7019100.0,6743100.0,7222800.0,7205500.0,"40S ribosomal protein S6, putative"
4111,Tb927.9.15400,116260.0,119430.0,125660.0,131180.0,206830.0,226620.0,230470.0,223620.0,"ankyrin-repeat protein, putative"
4112,Tb927.9.15450,40063.0,39475.0,36995.0,39576.0,58151.0,59507.0,66795.0,66952.0,"Domain of unknown function (DUF4205), putative"
4113,Tb927.9.15460,2836700.0,2873600.0,2931000.0,2911300.0,4742000.0,4693300.0,5181000.0,4745800.0,"calcium motive p-type ATPase, putative"
4114,Tb927.9.15470,402840.0,452690.0,431070.0,386960.0,679990.0,732650.0,771910.0,697730.0,"kinesin, putative"
4115,Tb927.9.15490,485490.0,496310.0,471480.0,471270.0,808390.0,826930.0,850680.0,856920.0,"ADP-ribosylation factor GTPase activating protein, putative"
4116,Tb927.9.15540,124370.0,150880.0,137530.0,110360.0,148260.0,136600.0,158460.0,107840.0,BARP protein
4117,Tb927.9.1560,1438500.0,1496900.0,1233300.0,1442100.0,2219800.0,2467400.0,2680300.0,2360400.0,"DnaJ domain containing protein, putative"
4118,Tb927.9.15650,67716.0,63994.0,46507.0,52167.0,78526.0,80221.0,82456.0,88159.0,hypothetical protein
4119,Tb927.9.1590,250260.0,226450.0,253010.0,243900.0,504380.0,556800.0,559730.0,526900.0,"hypothetical protein, conserved"
4120,Tb927.9.1600,592730.0,554860.0,584430.0,612900.0,888120.0,919420.0,999700.0,967700.0,"hypothetical protein, conserved"
4121,Tb927.9.1660,29819.0,24262.0,20814.0,22090.0,43089.0,35088.0,45752.0,42479.0,"hypothetical protein, conserved"
4122,Tb927.9.1680,103490.0,108900.0,114480.0,113840.0,170140.0,189600.0,191830.0,184090.0,"Lys-63-specific deubiquitinase BRCC36, putative"
4123,Tb927.9.1700,557570.0,543670.0,566010.0,545300.0,979480.0,972770.0,1051800.0,982080.0,"btb/poz domain containing protein, putative"
4124,Tb927.9.17080,80094.0,72375.0,69811.0,69713.0,127890.0,115280.0,121320.0,104300.0,"variant surface glycoprotein (VSG, pseudogene), putative"
4125,Tb927.9.1710,291540.0,296000.0,279930.0,304560.0,491830.0,498480.0,527160.0,515410.0,"hypothetical protein, conserved"
4126,Tb927.9.1720,257720.0,322990.0,295490.0,274100.0,499470.0,536850.0,519790.0,464850.0,"peroxisomal membrane protein 4, putative"
4127,Tb927.9.1750,2455000.0,2522500.0,2376400.0,2409000.0,3946000.0,4277400.0,4441600.0,4200000.0,"Fibronectin type III domain containing protein, putative"
4128,Tb927.9.1770,329460.0,356110.0,363170.0,331870.0,522990.0,582900.0,582980.0,596310.0,"Zn-finger in Ran binding protein and others/SPRY domain/HECT-domain (ubiquitin-transferase), putative"
4129,Tb927.9.1780,386260.0,464330.0,404690.0,405090.0,642940.0,736680.0,723850.0,697410.0,"sec1 family transport protein, putative"
4130,Tb927.9.17900,13125.0,13620.0,16526.0,11545.0,15460.0,24686.0,23159.0,19960.0,"expression site-associated gene 3 (ESAG3, pseudogene), putative"
4131,Tb927.9.18040,90312.0,88116.0,100710.0,93751.0,150460.0,149940.0,161070.0,135040.0,"variant surface glycoprotein (VSG, pseudogene), putative"
4132,Tb927.9.1850,148260.0,179030.0,118220.0,135430.0,267360.0,239860.0,259760.0,306840.0,"60S ribosomal protein L35, putative"
4133,Tb927.9.1880,459900.0,444310.0,436210.0,453990.0,759340.0,803520.0,834090.0,793930.0,"WD domain, G-beta repeat, putative"
4134,Tb927.9.1910,3901.1,6788.6,5099.0,5456.5,8332.2,8191.7,8417.2,11503.0,"hypothetical protein, conserved"
4135,Tb927.9.1960,665760.0,645060.0,637480.0,590760.0,960660.0,1052500.0,1028700.0,1037300.0,"nitrilase, putative"
4136,Tb927.9.1970,657290.0,649200.0,645340.0,615370.0,1023300.0,1113100.0,1209400.0,1085000.0,"syntaxin binding protein 1, putative"
4137,Tb927.9.1980,743670.0,803980.0,731740.0,733380.0,1210100.0,1365900.0,1385200.0,1288600.0,"hypothetical protein, conserved"
4138,Tb927.9.2010,1772400.0,1746900.0,1805700.0,1799400.0,3014700.0,2982900.0,3233700.0,2829400.0,"kynureninase, putative"
4139,Tb927.9.2050,52395.0,46096.0,47907.0,53725.0,84740.0,80313.0,102420.0,97110.0,"membrane protein YIP1, putative"
4140,Tb927.9.2060,39552.0,25862.0,30148.0,36191.0,59581.0,59112.0,60724.0,60431.0,"ADP-ribosylation factor family, putative"
4141,Tb927.9.2070,24507.0,24476.0,22130.0,21780.0,41962.0,41310.0,48490.0,39995.0,"hypothetical protein, conserved"
4142,Tb927.9.2075,337560.0,329090.0,305980.0,315370.0,573050.0,598520.0,619490.0,595300.0,hypothetical protein
4143,Tb927.9.2120,324660.0,295210.0,302510.0,280380.0,484940.0,492680.0,525510.0,454240.0,"hypothetical protein, conserved"
4144,Tb927.9.2130,56548.0,58372.0,61855.0,75915.0,100920.0,92059.0,103770.0,81563.0,"hypothetical protein, conserved"
4145,Tb927.9.2240,6173.8,6591.6,8744.6,5517.2,9623.5,12124.0,11252.0,12956.0,"Pseudokinase, putative"
4146,Tb927.9.2270,90414.0,87574.0,99433.0,100420.0,132650.0,141030.0,170350.0,137320.0,"hypothetical protein, conserved"
4148,Tb927.9.2290,78902.0,98346.0,101380.0,78703.0,117410.0,140400.0,151380.0,148040.0,"hypothetical protein, conserved"
4149,Tb927.9.2320,1080.6,1605.7,1245.2,1446.2,2155.9,2601.3,1781.5,2800.2,"methyltransferase domain containing protein, putative"
4150,Tb927.9.2390,12170.0,21489.0,13116.0,11520.0,20757.0,22766.0,21609.0,24900.0,"hypothetical protein, conserved"
4151,Tb927.9.2400,295070.0,286560.0,264580.0,272970.0,440050.0,476890.0,490190.0,450720.0,"hypothetical protein, conserved"
4152,Tb927.9.2470,3930900.0,4083800.0,3859900.0,3860100.0,6618300.0,6793800.0,7337500.0,6888100.0,nucleolar protein
4153,Tb927.9.2490,113950.0,118220.0,73104.0,97413.0,154480.0,163260.0,153440.0,184220.0,nucleolar protein
4154,Tb927.9.2520,810650.0,813110.0,758270.0,842600.0,1498400.0,1468300.0,1522900.0,1564800.0,microtubule-associated protein
4155,Tb927.9.2550,3271.5,2614.1,4415.3,1912.2,7480.9,6146.0,8562.2,6225.4,"Domain of unknown function (DUF4457), putative"
4156,Tb927.9.2560,27600.0,31662.0,23483.0,31663.0,52258.0,62320.0,48476.0,52000.0,"TLC domain containing protein, putative"
4157,Tb927.9.2580,442730.0,413870.0,480400.0,433590.0,671720.0,697840.0,718850.0,679450.0,"deoxyhypusine hydroxylase, putative"
4158,Tb927.9.2590,1203700.0,1174900.0,1244800.0,1223700.0,1927600.0,1975900.0,2068100.0,2075300.0,"hypothetical protein, conserved"
4159,Tb927.9.2600,99327.0,91294.0,71788.0,88370.0,152120.0,154970.0,162650.0,180890.0,"hypothetical protein, conserved"
4160,Tb927.9.2630,10606.0,11480.0,10357.0,11946.0,16564.0,14956.0,19700.0,17076.0,"hypothetical protein, conserved"
4161,Tb927.9.2650,226060.0,225100.0,233970.0,221280.0,370170.0,375290.0,412530.0,384320.0,Present in the outer mitochondrial membrane proteome 2
4162,Tb927.9.2670,538000.0,538940.0,532570.0,550340.0,863260.0,909180.0,965930.0,935440.0,Engulfment and cell motility domain-containing protein
4163,Tb927.9.2760,661900.0,682270.0,722320.0,713860.0,1117100.0,1068100.0,1155500.0,1095200.0,"EB1-like C-terminal motif containing protein, putative"
4164,Tb927.9.2900,1210800.0,1191800.0,1238400.0,1189100.0,1908400.0,2082400.0,2290900.0,2004600.0,"U3 small nucleolar RNA-associated protein 10, putative"
4165,Tb927.9.2940,368140.0,371180.0,390110.0,352810.0,588160.0,587300.0,665620.0,595520.0,"hypothetical protein, conserved"
4166,Tb927.9.2980,1219800.0,1180300.0,993890.0,1213000.0,1914400.0,1901200.0,1931300.0,1941200.0,"hypothetical protein, conserved"
4167,Tb927.9.3030,53081.0,59502.0,57690.0,63006.0,95669.0,91240.0,107240.0,103440.0,"hypothetical protein, conserved"
4168,Tb927.9.3080,11555.0,10257.0,8098.3,9677.2,16139.0,18554.0,15708.0,10930.0,"hypothetical protein, conserved"
4169,Tb927.9.3120,91470.0,100390.0,84667.0,85335.0,141990.0,154940.0,157810.0,158400.0,"STE/STE11 serine/threonine-protein kinase, putative"
4170,Tb927.9.3130,11997.0,13445.0,13424.0,16282.0,23632.0,21705.0,23486.0,20403.0,"hypothetical protein, conserved"
4171,Tb927.9.3280,441300.0,418260.0,414110.0,506690.0,708590.0,828350.0,749100.0,725560.0,exopolyphosphatase
4172,Tb927.9.3370,143280.0,124240.0,173210.0,174840.0,255980.0,231370.0,291080.0,241750.0,thioredoxin
4173,Tb927.9.3390,79899.0,80643.0,80081.0,86058.0,138240.0,146320.0,144140.0,123770.0,"Calmodulin-binding, putative"
4174,Tb927.9.3400,861130.0,867370.0,882290.0,864500.0,1384300.0,1418200.0,1513800.0,1395700.0,"endo-beta-N-acetylglucosaminidase, putative"
4175,Tb927.9.3440,782220.0,784820.0,786660.0,773730.0,1212800.0,1317100.0,1406800.0,1275900.0,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
4176,Tb927.9.3460,13154.0,11114.0,10147.0,9013.0,18210.0,18795.0,19443.0,17226.0,"zinc finger protein family member, putative"
4177,Tb927.9.3480,107150.0,114660.0,110680.0,106240.0,155110.0,163300.0,184200.0,165750.0,U5Cwc21 small nuclear ribonucleoprotein
4178,Tb927.9.3560,89316.0,90737.0,90774.0,90028.0,143950.0,160680.0,164830.0,166660.0,"hypothetical protein, conserved"
